"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TWSG1",3638.35446992054,0.471982668873263,0.0776570599349064,6.07778184325916,1.21856380113347e-09,7.43105342224843e-08
"COPB2",9014.24242617286,0.49351059571036,0.0812333053379449,6.0752248558306,1.238141039276e-09,7.51673213978319e-08
"INTS8",4715.80185556815,0.517414063639195,0.0852295955494397,6.07082622302314,1.2725383221982e-09,7.69122161936592e-08
"TCEA1",7991.30583688217,0.467964181190217,0.0771527016989856,6.06542831145431,1.31602461762003e-09,7.91885786505081e-08
"MCM5",13422.4209620698,-0.380945604562893,0.0628590582954008,-6.06031357919285,1.35856426266639e-09,8.13881736035253e-08
"ASPH",36077.2255183576,0.373278885585263,0.0616281602338742,6.05695325268024,1.38723881340009e-09,8.27414939624026e-08
"SPOPL",2868.69018356915,0.502176353991196,0.0829757190956219,6.05208800194288,1.42980319930488e-09,8.44904190641819e-08
"DLD",6203.80410195054,0.523614644012514,0.0865266906733616,6.05148122432141,1.43520014735098e-09,8.44904190641819e-08
"ARMC6",2375.2143406884,-0.524819079418634,0.0867096648570938,-6.05260186720349,1.42524812844991e-09,8.44904190641819e-08
"ITPRID2",58235.5634227255,0.396340254421658,0.0655454820334604,6.04679746224659,1.47753307732395e-09,8.66076393040019e-08
"SNX10",2167.06990527118,0.528528972382143,0.0875144789846821,6.03933175988687,1.5475377181031e-09,9.03217400364121e-08
"IFRD2",4573.8131582784,-0.400419301370686,0.066383728419293,-6.03188930337803,1.62053775705274e-09,9.37774168432351e-08
"ADD3",3411.44856268785,0.558865487753453,0.0926432518870139,6.032446793157,1.61495524897459e-09,9.37774168432351e-08
"FXR1",13175.2381926659,0.46207165913133,0.0766529134834286,6.02810301830503,1.65895299118209e-09,9.47903433911146e-08
"UBC",75407.1393247076,-0.406267458207009,0.0673842107313991,-6.02911948952605,1.64855371482869e-09,9.47903433911146e-08
"TNS4",3367.6300574196,-0.57331459448059,0.09510222877462,-6.0284033494028,1.6558737394014e-09,9.47903433911146e-08
"HOOK1",1921.41301127587,0.592084206294322,0.0982354507436452,6.02719488547391,1.6682979322397e-09,9.49254543118313e-08
"ANKRD52",5248.53785705814,-0.43114154040379,0.0715805143399033,-6.02316907582551,1.7103460834768e-09,9.69124849550043e-08
"ATF5",661.550313114526,-0.747074196391589,0.124248994731132,-6.01271823573474,1.8243798022608e-09,1.02944983115953e-07
"PIK3C3",2146.74561277434,0.623431965814231,0.10371612024409,6.01094568854889,1.84444195144318e-09,1.03646967345768e-07
"TMEM161B",1007.79981850825,0.639310915197743,0.106452353658401,6.00560620058485,1.90618343375256e-09,1.06238477522955e-07
"MTA2",8149.55948303984,-0.374258318666235,0.0623175991254471,-6.0056601011352,1.90555022483861e-09,1.06238477522955e-07
"DDX50",2455.66485390611,0.581380785778825,0.0968590411562253,6.00233885075434,1.94495263838467e-09,1.07517930607289e-07
"METTL1",1012.63988522174,-0.653196430883185,0.108812944354184,-6.00292947461325,1.93788807909204e-09,1.07517930607289e-07
"ATP5F1D",11497.9656675616,-0.502838392826069,0.0838240582674466,-5.9987359621951,1.98859397270368e-09,1.0904390901128e-07
"HSPA13",2813.13486587905,0.648245756102,0.108055158677115,5.99921155119542,1.98277903248807e-09,1.0904390901128e-07
"ZBTB41",1946.48020038763,0.596553796346197,0.0994992898180737,5.99555833450618,2.02787482354715e-09,1.10585145719492e-07
"CKB",36161.0760037284,-0.439422741605953,0.0732963594274654,-5.99515098755769,2.03296466136283e-09,1.10585145719492e-07
"WDR77",1902.77049965305,-0.586915705730067,0.0979422764344947,-5.99246543062132,2.06683381532835e-09,1.11535210534327e-07
"MRPS12",5720.44314988908,-0.45763581423237,0.0763658622944644,-5.99267526722531,2.0641677633253e-09,1.11535210534327e-07
"STAG2",5949.33151595895,0.509334356804777,0.0850209650513152,5.99069131357617,2.08950911533082e-09,1.12313179681359e-07
"POLR2A",27154.9591184225,-0.379617784571709,0.0633844937795085,-5.98912702359445,2.10970349137121e-09,1.12952195980934e-07
"RNF40",8732.44979482719,-0.388454656478852,0.0649145754438993,-5.98408991852012,2.17603084262716e-09,1.16046444819164e-07
"PLOD2",7460.4676543843,0.500991226408379,0.0837617307893601,5.98114701889634,2.21571771768959e-09,1.1766422896546e-07
"IBTK",3391.04888584981,0.473280509010513,0.0791364418843867,5.98056341352757,2.2236713614327e-09,1.1766422896546e-07
"MAFF",2392.67254930343,-0.50653389044113,0.0847145188321492,-5.97930434386059,2.24092538337152e-09,1.18117613521199e-07
"POLD2",13655.844894395,-0.386980291679238,0.0648182460638961,-5.97023701162421,2.36909174364217e-09,1.24391037149768e-07
"SNHG9",226.637754174331,-1.26262015042363,0.211597225994162,-5.96709217000069,2.41518993815053e-09,1.26323722957343e-07
"HBS1L",4755.2102676649,0.509269433348659,0.0853721629305156,5.96528676171826,2.44204777283527e-09,1.27239109819107e-07
"EMP3",4735.31964576909,-0.472407093927119,0.0792169301436361,-5.96346125847784,2.46950024751009e-09,1.2817837353393e-07
"C2orf69",1557.81523082324,0.590523331953429,0.0990669558399057,5.96085068877787,2.50928170218746e-09,1.28633921486553e-07
"NT5E",10126.0728788028,0.423374170340405,0.0710310905922374,5.96040644752079,2.51611317857366e-09,1.28633921486553e-07
"CLPX",5048.88552486747,0.428496900396386,0.071873133229831,5.961850849415,2.49396743251665e-09,1.28633921486553e-07
"MYBBP1A",6945.49050667511,-0.445244407163487,0.0746931208748207,-5.96098277791443,2.50725394154747e-09,1.28633921486553e-07
"PHF3",4155.66558447186,0.562099260585087,0.0943170317627319,5.95967928676051,2.52733445950095e-09,1.28723675336155e-07
"TOMM34",5928.83730173941,-0.42947737660344,0.0720866740163951,-5.95779154002529,2.55669347463646e-09,1.29733114035751e-07
"TOP2B",7821.77826328363,0.452944521295803,0.0760417382694599,5.95652508219576,2.5765758386902e-09,1.30255965912074e-07
"TBC1D15",1815.26634730646,0.561881958229126,0.0944309765717093,5.95018688388172,2.67836493155552e-09,1.34900313719346e-07
"PGM3",2700.20967613717,0.541869177712517,0.0910944326284095,5.94843353295693,2.70720776870712e-09,1.35849883566967e-07
"LRBA",9837.9086872317,0.494898035508036,0.0832578122012644,5.94416334543704,2.77872409523265e-09,1.38417102458127e-07
"PPIF",5947.0695038838,-0.510060831693656,0.0858043853001939,-5.94446111243808,2.77367804048633e-09,1.38417102458127e-07
"MAN1A1",6825.92780063813,0.415739077227474,0.0699924967760907,5.93976635177686,2.85428583277443e-09,1.41662164379195e-07
"UBE2H",13270.264545664,0.357139904020808,0.060135115260344,5.93895767015056,2.86839909431917e-09,1.41844942849623e-07
"CCSER2",2632.20566844838,0.523808110791739,0.0882695979665416,5.93418484799588,2.9530897781667e-09,1.45503869178583e-07
"RAE1",4077.68011516375,-0.433739552876355,0.0731963572536499,-5.92569861602952,3.10972467612339e-09,1.52668396644772e-07
"ZNF770",3667.8945317886,0.59904183315568,0.101316761895138,5.91256394253583,3.36823022180608e-09,1.64764614339356e-07
"C5orf24",3158.55073989705,0.561061157423991,0.0949239922201701,5.91063591302235,3.40789530932057e-09,1.6610741330269e-07
"STK39",13186.8014703628,0.389518212195626,0.0659339739550006,5.90770112630356,3.46914661351617e-09,1.6848901713288e-07
"POLR1A",6439.45732938963,-0.376734787620613,0.0637954317093438,-5.90535681829134,3.51884290247293e-09,1.7029446487804e-07
"IMP4",6219.33737198424,-0.561352241672646,0.0950808862117225,-5.90394414732997,3.54912361166563e-09,1.7115082267745e-07
"RRP1",3776.88621601321,-0.42424099711924,0.071884838632266,-5.90167558543864,3.59828191075883e-09,1.72908253372471e-07
"VIRMA",6236.9319572054,0.449319251155195,0.0761874218291837,5.89755159536167,3.68934926069215e-09,1.75344332602602e-07
"IPO7",17281.3265657551,0.417458081629248,0.0707909895463071,5.89705108382717,3.70055323604286e-09,1.75344332602602e-07
"RAP2A",2622.04010354849,0.492464047338401,0.0834962950724366,5.89803472011744,3.67856581251927e-09,1.75344332602602e-07
"SNRPA",5129.75168426938,-0.46628067104508,0.0790488382786299,-5.89864040002134,3.66509024313591e-09,1.75344332602602e-07
"COPB1",7805.40180894046,0.507783530724478,0.086208845469683,5.8901557950112,3.85831703329566e-09,1.8218490741593e-07
"BROX",2532.84447486445,0.568125097980815,0.0964697604060745,5.88915216114749,3.88181916633384e-09,1.82660411221363e-07
"ELMOD2",2057.6190050503,0.562319166172017,0.0955180808355592,5.88704422506234,3.93163534789544e-09,1.84366583089759e-07
"SMARCB1",7358.26677992189,-0.36959755500382,0.062797259664824,-5.88556820753837,3.96688743377793e-09,1.85380419972323e-07
"MRPS2",3398.93118600099,-0.455407804276272,0.0773902333272687,-5.88456430090394,3.99103956225115e-09,1.85870366462512e-07
"SHOC2",2702.42974180212,0.614822482113152,0.104538690430829,5.8812912193497,4.07078199767384e-09,1.88625170756252e-07
"RRM1",7375.39732544312,0.532783470747468,0.0905940144941586,5.88100078931618,4.07793221577603e-09,1.88625170756252e-07
"SGTA",11934.5922788537,-0.39811545337831,0.0677258484331464,-5.87833836841923,4.14405167152425e-09,1.91033758240875e-07
"ABCF2",1354.52701731365,-0.59033526522091,0.100502396934538,-5.87384264681191,4.25807568647985e-09,1.94840794116392e-07
"CTDSPL2",3269.35122251719,0.566685116941182,0.096483415295051,5.8733940460983,4.26961957840172e-09,1.94840794116392e-07
"BSG",46640.7740488896,-0.490567268591243,0.083519629943053,-5.87367627138353,4.26235349565604e-09,1.94840794116392e-07
"ZNRD2",3555.19591895956,-0.474821376833541,0.0809146128216359,-5.86817832126581,4.40609237179925e-09,2.00396154394977e-07
"PPP2R1A",21970.0582376003,-0.413915872435103,0.0705839422341138,-5.86416484166074,4.51398871646333e-09,2.04619108517283e-07
"FUS",26384.9991440525,-0.412447911372324,0.0703995027492192,-5.85867648584916,4.66570602437636e-09,2.1079380805812e-07
"PDK1",2905.33012091707,0.582509410330373,0.0994545412672082,5.8570418495554,4.71184423674465e-09,2.11473167575876e-07
"SAMD8",2882.07601078572,0.540667312568272,0.0923045722363749,5.85742720505462,4.70092760428093e-09,2.11473167575876e-07
"RNF217",1191.06326012119,0.568835504952118,0.0971841225678576,5.85317323367237,4.82281312398759e-09,2.12939726211387e-07
"CD151",15510.2417955436,-0.438657095224545,0.0749308020373963,-5.85416255127792,4.79419551914543e-09,2.12939726211387e-07
"SF1",18906.6974124208,-0.373260891114985,0.0637594228845663,-5.85420749166374,4.792899477246e-09,2.12939726211387e-07
"NUTF2",8135.14763949213,-0.41395116494936,0.0706970875780895,-5.8552788966324,4.76210183972243e-09,2.12939726211387e-07
"SMTN",5518.87878775523,-0.415026043685615,0.0709003769954862,-5.85365073181539,4.80898002950064e-09,2.12939726211387e-07
"PUM2",7877.2560890805,0.459988723625434,0.0786065111529036,5.85178908055943,4.86313111406815e-09,2.14024983884184e-07
"ZNF277",1347.61658424959,0.655204667232994,0.112044676676203,5.84770902705593,4.98389359289805e-09,2.18632157967163e-07
"SRP72",8840.4683553029,0.554634490878742,0.0948767665330327,5.84584099085668,5.04015326781738e-09,2.19754981810091e-07
"ALYREF",17390.711992031,-0.422384069325731,0.0722544487524851,-5.84578633729045,5.04180853921233e-09,2.19754981810091e-07
"SLC7A5",32154.0036947401,-0.501140985061504,0.0857387211314725,-5.84497854001169,5.066335754142e-09,2.2011853009769e-07
"SRA1",3375.5216686593,-0.501651128993911,0.0858891734716377,-5.84067943277584,5.19883568234578e-09,2.25069016515131e-07
"NOP56",11574.5789403132,-0.3813168589437,0.0652915893781344,-5.8402140700744,5.21337893979457e-09,2.25069016515131e-07
"ARHGAP29",21447.2978953305,0.510394924394027,0.0874214462910001,5.83832624657196,5.27278320256328e-09,2.26913223960943e-07
"MCM2",12334.4832657871,-0.416483777287609,0.071423063666257,-5.83122251985351,5.50227503680405e-09,2.35030709671687e-07
"VPS13B",2671.58235771892,0.466512971044187,0.0800025834256659,5.83122383138597,5.50223178283953e-09,2.35030709671687e-07
"KLHL28",867.583668900244,0.700968510870405,0.120216387629203,5.83088982038358,5.51325806200958e-09,2.35030709671687e-07
"TXNRD2",1313.22853848462,-0.629176747246516,0.1079524465285,-5.82827687078319,5.60026105970569e-09,2.3799359422168e-07
"KLF9",1956.07707148292,0.570900125861862,0.0982255691478655,5.812133549488,6.16816001475463e-09,2.6131092847554e-07
"MAN2A1",3115.15335318425,0.455804410645055,0.0784479234309969,5.81028012865098,6.2368394452759e-09,2.63399936696605e-07
"KIFC1",7548.94548092681,-0.384290709789997,0.0662202390107196,-5.80322142491495,6.50527920878283e-09,2.73886352818073e-07
"BCAP31",12867.8281882633,-0.384196500071204,0.0662273983657986,-5.80117156269893,6.58531794388009e-09,2.76400428144523e-07
"RPS15P4",1464.07219937973,-0.690465066981576,0.119047309124178,-5.79992166191134,6.63459064938477e-09,2.77611686895334e-07
"INTU",784.189478273046,0.680006577479262,0.11734178848104,5.79509300379493,6.82833298993106e-09,2.8484202555237e-07
"VPS18",2257.81555198253,-0.560576187987782,0.0967695620004702,-5.79289785340826,6.91821879821365e-09,2.87709044149564e-07
"OASL",908.477463149691,-0.710998292146705,0.122861919156779,-5.78697042196964,7.16671918665058e-09,2.97134799448967e-07
"RNF19A",1602.93983782773,0.516664481781368,0.0893331071612407,5.78357227459715,7.31307463090093e-09,3.00454688536622e-07
"RRP12",4840.58801665247,-0.417349247630508,0.0721519600444899,-5.78430921867077,7.28109028268441e-09,3.00454688536622e-07
"MSI2",9719.77348482121,0.413059950413092,0.0714172499527726,5.78375603493895,7.30508642539689e-09,3.00454688536622e-07
"AP1S3",7898.77493334959,0.445371064236407,0.0770235615040116,5.7822704577639,7.36990937691336e-09,3.01877703664593e-07
"NXF1",2496.33864551253,-0.464313508591826,0.0803699692558469,-5.77720152055486,7.59532959511291e-09,3.10176838330151e-07
"EHD1",3883.70093431073,-0.497453603316361,0.0861307210116031,-5.7755652974198,7.66951489905812e-09,3.12268662012849e-07
"SKI",5070.84902015145,-0.448286232740875,0.0777034206963998,-5.76919559941131,7.9650811945887e-09,3.23334743776751e-07
"DGCR6L",3739.11358354448,-0.433174935438642,0.0751130801032494,-5.76697074388649,8.07090562282022e-09,3.26655492752179e-07
"SBF2",2444.34023532647,0.475095978295112,0.0824465263366191,5.76247416847319,8.28897324930487e-09,3.34485896787231e-07
"JMY",2146.10730423719,0.520115385051853,0.0903282866933769,5.75805657443063,8.50878407430388e-09,3.42340102445143e-07
"CHM",1248.20878443986,0.596018574558509,0.103542207120115,5.7562861671192,8.59845774732737e-09,3.4492751299677e-07
"PRPF19",13324.268230981,-0.338648521231355,0.0588409670620513,-5.75531875392582,8.64784612734453e-09,3.4588841025223e-07
"NCAPH2",5619.0836179482,-0.409304431568699,0.0711629904694501,-5.75164743455253,8.83779591374874e-09,3.52449227657094e-07
"RPS29",21012.2528774822,-0.423570861215603,0.0736505981927717,-5.7510851453909,8.86724399535384e-09,3.52589623078412e-07
"RABGGTB",4411.2184556312,0.425288148084138,0.0739712468546063,5.74937108901327,8.95760198307042e-09,3.53186363447949e-07
"IDH1",9464.48933839738,0.413647998673661,0.0719460430515403,5.74941971968263,8.95502608087647e-09,3.53186363447949e-07
"LANCL1",4571.10155831962,0.400431435955146,0.0696484537248886,5.74932269906308,8.96016584966119e-09,3.53186363447949e-07
"RUVBL2",22114.523009241,-0.422027676398558,0.0734256315097194,-5.74768875283958,9.04715793081899e-09,3.55584684107536e-07
"NUMBL",2155.69662781323,-0.499345729753524,0.0868916840215396,-5.74676087103734,9.09692374028292e-09,3.56510276495987e-07
"ATP5MC2",8973.70591944695,-0.513133760708895,0.0893431895980243,-5.74340095778539,9.2793648324504e-09,3.62615179185325e-07
"DNAJB14",2234.2691784384,0.582029542531776,0.101379997528638,5.74106881751861,9.40808456088802e-09,3.66591810726408e-07
"TRMT112",16065.9337271051,-0.472993794430807,0.082396519365692,-5.74045843285646,9.44205958104705e-09,3.66864480693311e-07
"DHX32",3577.28063653157,0.494612165145582,0.0861969060213766,5.73816611263192,9.57072215845345e-09,3.70804132857004e-07
"EHF",7451.86225037646,0.510154632065224,0.0889544940456399,5.73500684297613,9.75084092091828e-09,3.76709334328317e-07
"CD46",5751.1851360203,0.402705249522177,0.0702762514143607,5.73031773063361,1.00242689740148e-08,3.86175733081095e-07
"TBRG4",9204.48979771398,-0.408861447352815,0.0713931195549103,-5.72690267496084,1.02280806301131e-08,3.91807516870162e-07
"CCDC86",2263.09250461921,-0.547932051917318,0.0956734899071129,-5.72710426314847,1.02159387355473e-08,3.91807516870162e-07
"CAPZA1",9789.30844677884,0.463813016486098,0.0810127853820436,5.72518293623443,1.0332234327922e-08,3.94685546700592e-07
"RSBN1",1906.33023987978,0.517347473314491,0.0903930683666524,5.7233091282622,1.04468925271457e-08,3.979475951727e-07
"UBA3",2232.49542064296,0.545587691975264,0.0953689021088202,5.72081338791889,1.06015287822258e-08,4.00834432058422e-07
"SPINDOC",5322.84787487524,-0.418584706568854,0.0731707014249155,-5.72066002399044,1.06111034297398e-08,4.00834432058422e-07
"THOC2",4446.52926965215,0.601949883363948,0.105214142023317,5.72118796758847,1.05781787227887e-08,4.00834432058422e-07
"TUBB4B",43280.4088246306,-0.532778832640108,0.0931535300890637,-5.71936277810106,1.06924285511172e-08,4.02787633979619e-07
"CBX2",3045.61896064276,-0.434950255835388,0.0761396043903817,-5.71253632479252,1.11304647709649e-08,4.18130360277213e-07
"YIPF6",4263.53696312043,0.424572376834965,0.0743396730263746,5.71124891394576,1.12150069970626e-08,4.20145675352768e-07
"SECISBP2L",2342.63551493827,0.46938239196614,0.0821944639952325,5.71063267707866,1.12556948150284e-08,4.20511521399921e-07
"BNIP3",14723.218688034,0.376842930417804,0.0660075098553884,5.709091757035,1.1358064846769e-08,4.23173490003319e-07
"GNG12",5829.46051988058,0.452209251424519,0.0792817803069851,5.70382311892505,1.17149644971726e-08,4.34092104079156e-07
"DYNC1I2",2815.33171676571,0.516586700852721,0.090567773538524,5.70386883401727,1.17118213699491e-08,4.34092104079156e-07
"MRPL12",1849.56882986498,-0.60339733892173,0.105853545141308,-5.70030354785219,1.19594281768625e-08,4.41946368959657e-07
"YME1L1",10353.9772036796,0.497261386621223,0.0872459635662484,5.69953458355283,1.20134952757407e-08,4.42741252723028e-07
"TOP2A",10014.0089848597,0.496445418277805,0.0871402882392967,5.69708258153234,1.21874903272594e-08,4.47939678271351e-07
"VPS13C",1902.73545177358,0.558471746676558,0.0980522638230988,5.69565377586922,1.22900055026701e-08,4.50489986066875e-07
